,carpeta_numero,nombre_imagen,prediccion
206,1862725014896065763,[['1862725014896065763.jpg']],[['Shorts']]
207,1864188550981857305,[['1864188550981857305.jpg']],[['Tee']]
208,1870363313030794694,[['1870363313030794694.jpg']],[['Dress']]
209,1876552402578842716,[['1876552402578842716.jpg']],[['Tee']]
210,1880536756690617387,[['1880536756690617387.jpg']],[['Jeans']]
211,1883813711359842242,[['1883813711359842242.jpg']],[['Blouse']]
212,1885210643768659135,[['1885210643768659135.jpg']],[['Dress']]
213,1889533053271730185,[['1889533053271730185.jpg']],[['Dress']]
214,1891035696007704161,[['1891035696007704161.jpg']],[['Jacket']]
215,1899791640959111806,"[['1899791640959111806_1.jpg'], ['2018-10-28_02-13-53_UTC_2.jpg']]","[['Jacket'], ['Tee']]"
216,1900494857128644894,[['1900494857128644894.jpg']],[['Dress']]
217,1906949368332509939,[['1906949368332509939.jpg']],[['Sweater']]
218,1909601546683565605,[['1909601546683565605.jpg']],[['Blouse']]
219,1911115364547143402,[['1911115364547143402.jpg']],[['Top']]
220,1912615801557332532,"[['1912615801557332532_1.jpg'], ['2018-11-14_18-53-12_UTC_2.jpg']]","[['Jacket'], ['Sweater']]"
221,1916277088917018808,[['1916277088917018808.jpg']],[['Sweater']]
222,1918491123142084313,[['1918491123142084313.jpg']],[['Dress']]
223,1921539590919738438,[['1921539590919738438.jpg']],[['Jacket']]
224,1932296023726613354,[['1932296023726613354.jpg']],[['Tee']]
225,1938203737400975048,"[['1938203737400975048_1.jpg'], ['2018-12-20_02-11-52_UTC_2.jpg']]","[['Skirt'], ['Blouse']]"
226,1939539339195066843,[['1939539339195066843.jpg']],[['Jacket']]
227,1940271662483950878,[['1940271662483950878.jpg']],[['Skirt']]
228,1942296455945165648,"[['1942296455945165648_1.jpg'], ['2018-12-25_17-43-22_UTC_2.jpg']]","[['Tee'], ['Blouse']]"
229,1948267488275681166,[['1948267488275681166.jpg']],[['Jacket']]
230,1948736698890157377,[['1948736698890157377.jpg']],[['Blouse']]
